uid,identifier,name,pid
"316","/user_upload/Beitraege/auf-den-spuren-der-deutschen-in-mittel-und-osteuropa_9783631721490.jpg","auf-den-spuren-der-deutschen-in-mittel-und-osteuropa_9783631721490.jpg","0"
"323","/user_upload/Beitraege/13SFB-Days17/sfbdays01.jpg","sfbdays01.jpg","0"
"324","/user_upload/Beitraege/13SFB-Days17/sfbdays02.jpg","sfbdays02.jpg","0"
"325","/user_upload/Beitraege/13SFB-Days17/sfbdays03.jpg","sfbdays03.jpg","0"
"326","/user_upload/Beitraege/13SFB-Days17/sfbdays06.jpg","sfbdays06.jpg","0"
"327","/user_upload/Beitraege/13SFB-Days17/sfbdays05.jpg","sfbdays05.jpg","0"
"328","/user_upload/Beitraege/13SFB-Days17/sfbdays04.jpg","sfbdays04.jpg","0"
"329","/user_upload/Beitraege/mehsblog/Heinisch_Seltmann_Breuer_AILA2017_iamdioe_2.pdf","Heinisch_Seltmann_Breuer_AILA2017_iamdioe_2.pdf","0"
"330","/user_upload/Beitraege/Vorlesung_Deutsch_in_Oesterreich.pptx","Vorlesung_Deutsch_in_Oesterreich.pptx","0"
"331","/user_upload/Beitraege/Vorlesung_Deutsch_in_Oesterreich.pdf","Vorlesung_Deutsch_in_Oesterreich.pdf","0"
"332","/user_upload/Beitraege/CFP-Ascona-2018-German.pdf","CFP-Ascona-2018-German.pdf","0"
"333","/user_upload/Beitraege/OELT17_CfP_Workshop_Sprachen_und_Varietaeten_im_Kontakt.pdf","OELT17_CfP_Workshop_Sprachen_und_Varietaeten_im_Kontakt.pdf","0"
"334","/dateien/podcast/DIOE004.mp3","DIOE004.mp3","0"
"335","/user_upload/ImErsten_Dialekt_2017.pdf","ImErsten_Dialekt_2017.pdf","0"
"336","/user_upload/Teamfotos/jan_luttenberger_profilbild.jpg","jan_luttenberger_profilbild.jpg","0"
"337","/user_upload/Beitraege/mehsblog/272149_cover_front.jpg","272149_cover_front.jpg","0"
"338","/user_upload/Gastevortrag_Agnes_Kim.pdf","Gastevortrag_Agnes_Kim.pdf","0"
"339","/user_upload/Gastvortrag_Agnes_Kim.pdf","Gastvortrag_Agnes_Kim.pdf","0"
"340","/user_upload/Vortrag_Plewnia_12.12.2017.pdf","Vortrag_Plewnia_12.12.2017.pdf","0"
"341","/user_upload/Gastvortrag_Maselko.pdf","Gastvortrag_Maselko.pdf","0"
"342","/user_upload/Beitraege/Gastvortrag_Soukup.pdf","Gastvortrag_Soukup.pdf","0"
"343","/user_upload/Beitraege/Gastvortrag_Gellan_Stoeckle.pdf","Gastvortrag_Gellan_Stoeckle.pdf","0"
"344","/user_upload/Gastvortrag_Korecky-Kroell.pdf","Gastvortrag_Korecky-Kroell.pdf","0"
"345","/user_upload/Gastvortrag_Brandner.pdf","Gastvortrag_Brandner.pdf","0"
"346","/user_upload/Gastvortrag_Koppensteiner.pdf","Gastvortrag_Koppensteiner.pdf","0"
"347","/dateien/podcast/DIOE005.mp3","DIOE005.mp3","0"
"348","/user_upload/cfp_urbanlanguageresearch_2018_1_.pdf","cfp_urbanlanguageresearch_2018_1_.pdf","0"
"349","/user_upload/Wekend_Sprachwandel.pdf","Wekend_Sprachwandel.pdf","0"
"350","/user_upload/Weekend_Sprachwandel.pdf","Weekend_Sprachwandel.pdf","0"
"351","/user_upload/Foto_15.10.17__12_33_35.jpg","Foto_15.10.17__12_33_35.jpg","0"
"352","/user_upload/Teamfotos/Foto_15.10.17__12_33_35.jpg","Foto_15.10.17__12_33_35.jpg","0"
"353","/dateien/test/dioe-logo-blue.png","dioe-logo-blue.png","0"
"354","/user_upload/NZ_Nr-43-2017-1.pdf","NZ_Nr-43-2017-1.pdf","0"
"355","/user_upload/Beitraege/14studTagung/Kronstadt1.jpg","Kronstadt1.jpg","0"
"356","/user_upload/Beitraege/14studTagung/Kronstadt3.jpg","Kronstadt3.jpg","0"
"357","/user_upload/Beitraege/14studTagung/Berlin_Maria2.JPG","Berlin_Maria2.JPG","0"
"358","/user_upload/Beitraege/14studTagung/Kronstadt2.jpg","Kronstadt2.jpg","0"
"359","/user_upload/Beitraege/14studTagung/Berlin_Agnes.JPG","Berlin_Agnes.JPG","0"
"360","/user_upload/SEITE_69_OOE.pdf","SEITE_69_OOE.pdf","0"
"361","/user_upload/COVER_OOE.pdf","COVER_OOE.pdf","0"
"362","/user_upload/Beitraege/15iamdioe/i-am-dioe-footer.png","i-am-dioe-footer.png","0"
"363","/user_upload/Beitraege/15iamdioe/Heinisch_Seltmann_Breuer_AILA2017_iamdioe_2.pdf","Heinisch_Seltmann_Breuer_AILA2017_iamdioe_2.pdf","0"
"364","/user_upload/Beitraege/15iamdioe/lingscape.jpg","lingscape.jpg","0"
"365","/user_upload/Beitraege/15iamdioe/Frage_des_Monats_Icon.jpg","Frage_des_Monats_Icon.jpg","0"
"366","/user_upload/Beitraege/15iamdioe/AILA_JRM_2017_IamDiOE_Posterwand_CC-BY_Barbara_Heinisch.jpg","AILA_JRM_2017_IamDiOE_Posterwand_CC-BY_Barbara_Heinisch.jpg","0"
"367","/user_upload/Teamfotos/IMG_4111.jpg","IMG_4111.jpg","0"
"368","/user_upload/Beitraege/15iamdioe/IamDiOE_FrageMonat.jpg","IamDiOE_FrageMonat.jpg","0"
"369","/user_upload/Beitraege/15iamdioe/fragedesmonats.jpg","fragedesmonats.jpg","0"
"370","/user_upload/Beitraege/OELT17_SprachenVarietaetenKontakt_Programm.pdf","OELT17_SprachenVarietaetenKontakt_Programm.pdf","0"
"371","/dateien/podcast/DIOE006.mp3","DIOE006.mp3","0"
"372","/user_upload/IamDiOE/IamDiOE_FrageMonat.jpg","IamDiOE_FrageMonat.jpg","0"
"373","/user_upload/Beitraege/16_achtungforschung/02_Station_11_Edler.jpg","02_Station_11_Edler.jpg","0"
"374","/user_upload/Beitraege/16_achtungforschung/01_Vortrag_Fischer_Oberdorfer.jpg","01_Vortrag_Fischer_Oberdorfer.jpg","0"
"375","/user_upload/Beitraege/16_achtungforschung/folder_achtung_forschung17_web.pdf","folder_achtung_forschung17_web.pdf","0"
"376","/user_upload/Teamfotos/luttenberger.jpg","luttenberger.jpg","0"
"377","/user_upload/Teamfotos/Foto_Esther_Topitz.jpg","Foto_Esther_Topitz.jpg","0"
"378","/user_upload/Beitraege/17_DHA2017/dha02.jpg","dha02.jpg","0"
"379","/user_upload/Beitraege/17_DHA2017/dha01.jpg","dha01.jpg","0"
"380","/user_upload/Beitraege/17_DHA2017/dha04.jpg","dha04.jpg","0"
"381","/user_upload/Beitraege/17_DHA2017/dha03.jpg","dha03.jpg","0"
"382","/user_upload/Beitraege/17_DHA2017/dha05.jpg","dha05.jpg","0"
"383","/user_upload/Beitraege/17_DHA2017/seltmann_heinisch_breuer_dha2017.pdf","seltmann_heinisch_breuer_dha2017.pdf","0"
"384","/user_upload/Teamfotos/Stueckler_Lena.jpg","Stueckler_Lena.jpg","0"
"385","/user_upload/Teamfotos/Samitsch_David.jpg","Samitsch_David.jpg","0"
"386","/user_upload/Teamfotos/Kleczkowski_Nina.jpg","Kleczkowski_Nina.jpg","0"
"387","/user_upload/Ausschreibungen/Stellenausschreibung_Praktikum_SFB_2018_01.pdf","Stellenausschreibung_Praktikum_SFB_2018_01.pdf","0"
"388","/user_upload/Stellenausschreibung_Praktikum_SFB_2018_01.pdf","Stellenausschreibung_Praktikum_SFB_2018_01.pdf","0"
"389","/user_upload/Beitraege/mehsblog/Photo-2017-12-18.jpg","Photo-2017-12-18.jpg","0"
"390","/dateien/podcast/DIOE007.mp3","DIOE007.mp3","0"
"391","/user_upload/presse/Hammer_93_2017-12.pdf","Hammer_93_2017-12.pdf","0"
"392","/user_upload/presse/Salzburger_Nachrichten_Jaenner_2018.pdf","Salzburger_Nachrichten_Jaenner_2018.pdf","0"
"393","/user_upload/oberdorfer.jpg","oberdorfer.jpg","0"
"394","/user_upload/Foto_Buchner.JPG","Foto_Buchner.JPG","0"
"395","/user_upload/Foto_Tavernier.jpg","Foto_Tavernier.jpg","0"
"396","/user_upload/Beitraege/18oecsk-ank/Wirtshaus_byTreasureLA_CC_BY-NC_2.0.jpg","Wirtshaus_byTreasureLA_CC_BY-NC_2.0.jpg","0"
"397","/user_upload/Beitraege/18oecsk-ank/Salzburg_byBrandonBurns_CC_BY-NC_2.0.jpg","Salzburg_byBrandonBurns_CC_BY-NC_2.0.jpg","0"
"398","/user_upload/Beitraege/19_Bratislava/bratislava02.png","bratislava02.png","0"
"399","/user_upload/Beitraege/19_Bratislava/bratislava01.jpg","bratislava01.jpg","0"
"400","/user_upload/Beitraege/19_Bratislava/bratislava03.jpg","bratislava03.jpg","0"
"401","/user_upload/Beitraege/19_Bratislava/bratislava04.jpg","bratislava04.jpg","0"
"402","/user_upload/Beitraege/20_OECSK2018/Melli@OECSK2018.jpg","Melli@OECSK2018.jpg","0"
"403","/user_upload/Beitraege/20_OECSK2018/Babsi@WorkshopOECSK2018.jpg","Babsi@WorkshopOECSK2018.jpg","0"
"404","/dateien/audio/Dimensionen Mehrsprachigkeit in Oesterreich 12.2.18.MP3","Dimensionen Mehrsprachigkeit in Oesterreich 12.2.18.MP3","0"
"405","/dateien/video/Akademisches_Wirtshaus_Deutsch_in_Oesterreich.mp4","Akademisches_Wirtshaus_Deutsch_in_Oesterreich.mp4","0"
"406","/dateien/video/Akademisches_Wirtshaus_Deutsch_in_Oesterreich_xs.mp4","Akademisches_Wirtshaus_Deutsch_in_Oesterreich_xs.mp4","0"
"408","/img/i-am-dioe-footer-small.png","i-am-dioe-footer-small.png","0"
"409","/doc/css.md","css.md","0"
"410","/doc/extend.md","extend.md","0"
"411","/doc/faq.md","faq.md","0"
"412","/doc/html.md","html.md","0"
"413","/doc/js.md","js.md","0"
"414","/doc/misc.md","misc.md","0"
"415","/doc/TOC.md","TOC.md","0"
"416","/doc/usage.md","usage.md","0"
"417","/user_upload/DKSW_Programm_2018.pdf","DKSW_Programm_2018.pdf","0"
"418","/user_upload/Germanistik_digital_Programm.pdf","Germanistik_digital_Programm.pdf","0"
"419","/user_upload/foto_katzinger.JPG","foto_katzinger.JPG","0"
"420","/user_upload/Beitraege/20_OECSK2018/heinisch_seltmann_breuer_2018_oecsk.pdf","heinisch_seltmann_breuer_2018_oecsk.pdf","0"
"421","/user_upload/Beitraege/20_OECSK2018/Winterliches_Salzburg.jpg","Winterliches_Salzburg.jpg","0"
"422","/user_upload/pucher_michael_h300.jpg","pucher_michael_h300.jpg","0"
"423","/dateien/podcast/DIOE008.mp3","DIOE008.mp3","0"
"424","/user_upload/Beitraege/21_Datenerhebung_Bercko/GD_20180216_110024.jpg","GD_20180216_110024.jpg","0"
"425","/user_upload/Beitraege/21_Datenerhebung_Bercko/GD_20180216_105156.jpg","GD_20180216_105156.jpg","0"
"426","/user_upload/Beitraege/21_Datenerhebung_Bercko/WZ_20180124_150712.jpg","WZ_20180124_150712.jpg","0"
"427","/user_upload/Beitraege/21_Datenerhebung_Bercko/GD_20180216_110048.jpg","GD_20180216_110048.jpg","0"
"429","/user_upload/Beitraege/StimmenvonderStrasse2.0/StimmenVonDerStrasseKamera.jpeg","StimmenVonDerStrasseKamera.jpeg","0"
"430","/user_upload/Beitraege/StimmenvonderStrasse2.0/StimmenVonDerStrasseFernando.jpeg.jpg","StimmenVonDerStrasseFernando.jpeg.jpg","0"
"431","/user_upload/Beitraege/StimmenvonderStrasse2.0/StimmenVonDerStrasseAbspann.jpeg.jpg","StimmenVonDerStrasseAbspann.jpeg.jpg","0"
"432","/dateien/video/Stimmen_von_der_Strasse_2_0_Teil_II_XS.mp4","Stimmen_von_der_Strasse_2_0_Teil_II_XS.mp4","0"
"433","/dateien/video/Stimmen_von_der_Strasse_2_0_XS.mp4","Stimmen_von_der_Strasse_2_0_XS.mp4","0"
"434","/templates/iam_setup.txt","iam_setup.txt","0"
"435","/templates/iam_template_ts.txt","iam_template_ts.txt","0"
"436","/user_upload/foto-vergeiner-klein.jpg","foto-vergeiner-klein.jpg","0"
"437","/templates/dce/inhalte/accordion.html","accordion.html","0"
"438","/templates/dce/inhalte/accordion_be.html","accordion_be.html","0"
"440","/dateien/podcast/DIOE009.mp3","DIOE009.mp3","0"
"444","/user_upload/Beitraege/22_LNF18/IMG_1406.JPG","IMG_1406.JPG","0"
"445","/user_upload/Beitraege/22_LNF18/IamDiOEStandLNF.jpeg","IamDiOEStandLNF.jpeg","0"
"446","/user_upload/Beitraege/22_LNF18/ComicwandLNF.JPG","ComicwandLNF.JPG","0"
"447","/user_upload/Beitraege/23_Dok-WS/vortragende09.jpg","vortragende09.jpg","0"
"448","/user_upload/Beitraege/23_Dok-WS/DSC_2527.JPG","DSC_2527.JPG","0"
"449","/user_upload/Beitraege/23_Dok-WS/kaffeepause01.jpg","kaffeepause01.jpg","0"
"450","/user_upload/Beitraege/23_Dok-WS/Workshop_2018_Flyer.pdf","Workshop_2018_Flyer.pdf","0"
"451","/user_upload/Beitraege/23_Dok-WS/DSC_2518.JPG","DSC_2518.JPG","0"
"452","/user_upload/moosmueller_sylvia_full.jpg","moosmueller_sylvia_full.jpg","0"
"453","/user_upload/Nachruf_Sylvia_Moosmueller.pdf","Nachruf_Sylvia_Moosmueller.pdf","0"
"454","/user_upload/Programme_SFB-Days_2018-05-15.pdf","Programme_SFB-Days_2018-05-15.pdf","0"
"458","/user_upload/Beitraege/24_HiWiPP03/Quiz_Loesung.pdf","Quiz_Loesung.pdf","0"
"459","/user_upload/Beitraege/24_HiWiPP03/Quiz.pdf","Quiz.pdf","0"
"460","/user_upload/Beitraege/25_sfbdays2018/sfbdays02.jpg","sfbdays02.jpg","0"
"461","/user_upload/Beitraege/25_sfbdays2018/sfbdays01.jpg","sfbdays01.jpg","0"
"462","/user_upload/Beitraege/25_sfbdays2018/sfbdays03.jpg","sfbdays03.jpg","0"
"463","/user_upload/Beitraege/25_sfbdays2018/sfbdays05.jpg","sfbdays05.jpg","0"
"464","/user_upload/Beitraege/25_sfbdays2018/sfbdays04.jpg","sfbdays04.jpg","0"
"465","/user_upload/Beitraege/25_sfbdays2018/sfbdays06.jpg","sfbdays06.jpg","0"
"466","/user_upload/Lisa_Krammer_Fotowettbewerb.jpg","Lisa_Krammer_Fotowettbewerb.jpg","0"
"467","/user_upload/Ein_Blick_durch_das_Schluesselloch.jpg","Ein_Blick_durch_das_Schluesselloch.jpg","0"
"468","/user_upload/Newerkla_2018.pdf","Newerkla_2018.pdf","0"
"469","/user_upload/Kim_2018.pdf","Kim_2018.pdf","0"
"470","/user_upload/Beitraege/26_1JahrCitizenScience/csm_acdh-event-beOpen-2018-03_6e691fb13a.jpg","csm_acdh-event-beOpen-2018-03_6e691fb13a.jpg","0"
"471","/user_upload/Beitraege/26_1JahrCitizenScience/Logo_beopen.jpg","Logo_beopen.jpg","0"
"472","/user_upload/Beitraege/26_1JahrCitizenScience/LNF2018_Fragen.JPG","LNF2018_Fragen.JPG","0"
"473","/user_upload/Beitraege/26_1JahrCitizenScience/i-am-dioe-logo.png","i-am-dioe-logo.png","0"
"474","/css/bootstrap.min.css","bootstrap.min.css","0"
"475","/css/iam-style.css","iam-style.css","0"
"476","/css/std2018-style.css","std2018-style.css","0"
"477","/user_upload/Beitraege/27_Auckland/NZ1.png","NZ1.png","0"
"478","/user_upload/Beitraege/27_Auckland/NZ2.png","NZ2.png","0"
"479","/user_upload/Beitraege/27_Auckland/NZ3.png","NZ3.png","0"
"480","/user_upload/10JHRR.pdf","10JHRR.pdf","0"
"481","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_6.JPG","KinderuniWien_2018_6.JPG","0"
"482","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_7.JPG","KinderuniWien_2018_7.JPG","0"
"483","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_1.JPG","KinderuniWien_2018_1.JPG","0"
"484","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_10.JPG","KinderuniWien_2018_10.JPG","0"
"485","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_11.JPG","KinderuniWien_2018_11.JPG","0"
"486","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_2.JPG","KinderuniWien_2018_2.JPG","0"
"487","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_9.JPG","KinderuniWien_2018_9.JPG","0"
"490","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_5.JPG","KinderuniWien_2018_5.JPG","0"
"491","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_8.JPG","KinderuniWien_2018_8.JPG","0"
"492","/user_upload/Teamfotos/Foto.Lanwermeyer.JPG","Foto.Lanwermeyer.JPG","0"
"493","/user_upload/Stefan_M_Newerkla.jpg","Stefan_M_Newerkla.jpg","0"
"494","/user_upload/Beitraege/fb_flyer.jpg","fb_flyer.jpg","0"
"495","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_4.JPG","KinderuniWien_2018_4.JPG","0"
"496","/user_upload/Beitraege/28_Kinderuni/KinderuniWien_2018_3.JPG","KinderuniWien_2018_3.JPG","0"
"497","/user_upload/Teebutter.png","Teebutter.png","0"
"498","/user_upload/SLIE2018_Poster.pdf","SLIE2018_Poster.pdf","0"
"499","/user_upload/SLIE2018_Programme_2018_09_10.pdf","SLIE2018_Programme_2018_09_10.pdf","0"
"500","/user_upload/Beitraege/29_vonAbisW_LisaKrammer/Lange_Nacht_der_Forschung_2018.jpg","Lange_Nacht_der_Forschung_2018.jpg","0"
"501","/user_upload/Beitraege/29_vonAbisW_LisaKrammer/Podcast_MundART.jpg","Podcast_MundART.jpg","0"
"502","/user_upload/Beitraege/29_vonAbisW_LisaKrammer/COLABOR_Art___Science.jpg","COLABOR_Art___Science.jpg","0"
"503","/user_upload/20180919_MiOE_Historische_Mehrsprachigkeit_Austellung_Teaser.png","20180919_MiOE_Historische_Mehrsprachigkeit_Austellung_Teaser.png","0"
"504","/user_upload/foto_prochazka.png","foto_prochazka.png","0"
"505","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpenVideo_xs.mp4","BeOpenVideo_xs.mp4","0"
"506","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_30_Statistik_SM.JPG","BeOpen_30_Statistik_SM.JPG","0"
"507","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_10_Statistik_SM.JPG","BeOpen_10_Statistik_SM.JPG","0"
"508","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_36_Fragenbaum_SM.JPG","BeOpen_36_Fragenbaum_SM.JPG","0"
"509","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_37_Team_SM.JPG","BeOpen_37_Team_SM.JPG","0"
"510","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_01_Eingang_ET.JPG","BeOpen_01_Eingang_ET.JPG","0"
"511","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_20_Pavillon_RS.JPG","BeOpen_20_Pavillon_RS.JPG","0"
"512","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_22_Pavillon_Schulklasse_RS.JPG","BeOpen_22_Pavillon_Schulklasse_RS.JPG","0"
"513","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_15_Wimmelbild_SM.JPG","BeOpen_15_Wimmelbild_SM.JPG","0"
"514","/user_upload/Hiebert-foto.jpg","Hiebert-foto.jpg","0"
"515","/user_upload/rakouske-dny-program-A2_final.png","rakouske-dny-program-A2_final.png","0"
"516","/user_upload/Vorlesung_Deutsch_in_Oesterreich_2018_Vortragende.pdf","Vorlesung_Deutsch_in_Oesterreich_2018_Vortragende.pdf","0"
"517","/user_upload/Vorlesung_Deutsch_in_Oesterreich_2018.pdf","Vorlesung_Deutsch_in_Oesterreich_2018.pdf","0"
"518","/user_upload/Vorlesung_Deutsch_in_Oesterreich_W2018.pdf","Vorlesung_Deutsch_in_Oesterreich_W2018.pdf","0"
"519","/user_upload/Vorlesung_Deutsch_in_Oesterreich_2018_W.pdf","Vorlesung_Deutsch_in_Oesterreich_2018_W.pdf","0"
"520","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_05_Pavillon_offen_ET.JPG","BeOpen_05_Pavillon_offen_ET.JPG","0"
"521","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_09_Gespraech_SM.JPG","BeOpen_09_Gespraech_SM.JPG","0"
"522","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_08_Sprachgeschichte.JPG","BeOpen_08_Sprachgeschichte.JPG","0"
"523","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_04_Pavillon_offen_ET.JPG","BeOpen_04_Pavillon_offen_ET.JPG","0"
"524","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_07_Pavillon_ET.JPG","BeOpen_07_Pavillon_ET.JPG","0"
"525","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_03_Pavillon_ET.JPG","BeOpen_03_Pavillon_ET.JPG","0"
"526","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_06_Pavillon_offen_ET.JPG","BeOpen_06_Pavillon_offen_ET.JPG","0"
"527","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_12_Statistik_SM.JPG","BeOpen_12_Statistik_SM.JPG","0"
"528","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_13_Statistik_Familie_SM.JPG","BeOpen_13_Statistik_Familie_SM.JPG","0"
"529","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_14_Wimmelbild_SM.JPG","BeOpen_14_Wimmelbild_SM.JPG","0"
"530","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_11_Statistik_RS.JPG","BeOpen_11_Statistik_RS.JPG","0"
"531","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_19_Comicwand_SM.JPG","BeOpen_19_Comicwand_SM.JPG","0"
"532","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_18_Gespraech_SM.JPG","BeOpen_18_Gespraech_SM.JPG","0"
"533","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_17_Gespraech_SM.JPG","BeOpen_17_Gespraech_SM.JPG","0"
"534","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_16_Fragen_Memory.JPG","BeOpen_16_Fragen_Memory.JPG","0"
"535","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_25_Pavillon_Schulklasse_ET.jpg","BeOpen_25_Pavillon_Schulklasse_ET.jpg","0"
"536","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_27_Raetselralley.JPG","BeOpen_27_Raetselralley.JPG","0"
"538","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_23_Pavillon_Schulklasse_ET.JPG","BeOpen_23_Pavillon_Schulklasse_ET.JPG","0"
"539","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_29_Gespraech.JPG","BeOpen_29_Gespraech.JPG","0"
"540","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_21_Pavillon_Schulklasse_RS.JPG","BeOpen_21_Pavillon_Schulklasse_RS.JPG","0"
"541","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_28_Statistik_SM.JPG","BeOpen_28_Statistik_SM.JPG","0"
"542","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_26_Pavillon_Schulklasse_RS.JPG","BeOpen_26_Pavillon_Schulklasse_RS.JPG","0"
"543","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_34_Memory_SM.JPG","BeOpen_34_Memory_SM.JPG","0"
"544","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_32_Comicwand_SM.jpg","BeOpen_32_Comicwand_SM.jpg","0"
"545","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_31_Comic_SM.JPG","BeOpen_31_Comic_SM.JPG","0"
"546","/user_upload/Beitraege/30_DiOE@BeOpen/BeOpen_33_Comicwand_RS.JPG","BeOpen_33_Comicwand_RS.JPG","0"
"548","/user_upload/Vorlesung_Deutsch_in_Oesterreich_2018_W_V2.pdf","Vorlesung_Deutsch_in_Oesterreich_2018_W_V2.pdf","0"
"549","/user_upload/Beitraege/Publikum.jpg","Publikum.jpg","0"
"550","/user_upload/Beitraege/IMG_3963.JPG","IMG_3963.JPG","0"
"551","/user_upload/Beitraege/IMG_3984.JPG","IMG_3984.JPG","0"
"552","/user_upload/Beitraege/Pawlatsche.jpg","Pawlatsche.jpg","0"
"553","/user_upload/Beitraege/IMG_3979.JPG","IMG_3979.JPG","0"
"554","/user_upload/Beitraege/31_MiOE_MIOE_/Bild3.PNG","Bild3.PNG","0"
"555","/user_upload/Beitraege/31_MiOE_MIOE_/Bild2.png","Bild2.png","0"
"556","/user_upload/Beitraege/31_MiOE_MIOE_/Bild1.png","Bild1.png","0"
"557","/user_upload/SLIE2018_Programme_2018_10_10.pdf","SLIE2018_Programme_2018_10_10.pdf","0"
"558","/user_upload/SchemaMehrsprachigkeitOEsterreich.PNG","SchemaMehrsprachigkeitOEsterreich.PNG","0"
"559","/user_upload/Joint-Academy-Day-OeAW-KNAW.pdf","Joint-Academy-Day-OeAW-KNAW.pdf","0"
"560","/user_upload/SchemaMehrsprachigkeitOEsterreich_small.png","SchemaMehrsprachigkeitOEsterreich_small.png","0"
"561","/user_upload/Mio_framework_Grafik_NEU.PNG","Mio_framework_Grafik_NEU.PNG","0"
"562","/user_upload/MiOE_de_small.png","MiOE_de_small.png","0"
"563","/user_upload/MiOE_engl_small.png","MiOE_engl_small.png","0"
"564","/user_upload/MiOE_dt_mittel.png","MiOE_dt_mittel.png","0"
"565","/user_upload/MiOE_engl_mittel.png","MiOE_engl_mittel.png","0"
"566","/user_upload/MiOE_dt_mittel2.png","MiOE_dt_mittel2.png","0"
"567","/user_upload/IamDiOE_Qualitaetssicherung.jpg","IamDiOE_Qualitaetssicherung.jpg","0"
"568","/user_upload/IMG_9229.JPG","IMG_9229.JPG","0"
"569","/user_upload/IMG_9056.JPG","IMG_9056.JPG","0"
"570","/user_upload/IMG_9135.JPG","IMG_9135.JPG","0"
"571","/user_upload/fotos_fuer_IamDiOE.jpg","fotos_fuer_IamDiOE.jpg","0"
"572","/user_upload/Salzburg_VO-DiOE_Programm.pdf","Salzburg_VO-DiOE_Programm.pdf","0"
"573","/user_upload/kroatische_zeitung.pdf","kroatische_zeitung.pdf","0"
"574","/user_upload/TaraRamonaGeng.jpg","TaraRamonaGeng.jpg","0"
"575","/user_upload/612px-Voelkertafel.jpg","612px-Voelkertafel.jpg","0"
"576","/user_upload/SLIE2018_Programme_2018_10_29.pdf","SLIE2018_Programme_2018_10_29.pdf","0"
"577","/user_upload/_temp_/importexport/T3D__2018-11-06_12-42.t3d","T3D__2018-11-06_12-42.t3d","0"
"578","/user_upload/Lisa_Hoellebauer.jpg","Lisa_Hoellebauer.jpg","0"
"579","/user_upload/Hoellebauer.jpg","Hoellebauer.jpg","0"
"580","/user_upload/Handler_Lisa.jpg","Handler_Lisa.jpg","0"
"581","/user_upload/Tscheru_Gerrit.jpg","Tscheru_Gerrit.jpg","0"
"582","/user_upload/Prof._em._Dr._Josef_Vintr_zum_80._Geburtstag__Bulletin_24__2018_.pdf","Prof._em._Dr._Josef_Vintr_zum_80._Geburtstag__Bulletin_24__2018_.pdf","0"
"583","/user_upload/Beitraege/32_ULR/Bild_1_Begruessung.JPG","Bild_1_Begruessung.JPG","0"
"584","/user_upload/Beitraege/32_ULR/Bild_5_Plenar.JPG","Bild_5_Plenar.JPG","0"
"585","/user_upload/Beitraege/32_ULR/Bild_3_Maroni.JPG","Bild_3_Maroni.JPG","0"
"586","/user_upload/Beitraege/32_ULR/Bild_4_Poster.JPG","Bild_4_Poster.JPG","0"
